Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance|TaxiIn|TaxiOut|Cancelled|CancellationCode|Diverted|CarrierDelay|WeatherDelay|NASDelay|SecurityDelay|LateAircraftDelay
2008|1|14|1|1017|1000|1213|1200|MQ|4027|N638AE|56|60|40|13|17|ORD|FNT|223|3|13|0||0|NA|NA|NA|NA|NA
2008|6|22|7|1616|1622|1901|1900|OO|5948|N465SW|105|98|77|1|-6|DEN|DSM|589|5|23|0||0|NA|NA|NA|NA|NA
2008|2|2|6|1400|1400|1453|1500|WN|279|N336SW|53|60|42|-7|0|HRL|AUS|273|5|6|0||0|NA|NA|NA|NA|NA
2008|2|4|1|1443|1350|1934|1845|AA|1100|N465AA|171|175|143|49|53|SAN|DFW|1171|11|17|0||0|6|0|0|0|43
2008|9|15|1|1906|1910|2006|2015|WN|1953|N467WN|60|65|51|-9|-4|OKC|MCI|313|4|5|0||0|NA|NA|NA|NA|NA
2008|9|22|1|1542|1530|1734|1710|WN|58|N705SW|112|100|91|24|12|ORF|JAX|543|5|16|0||0|2|0|12|0|10
2008|2|27|3|755|750|1436|1420|AA|2057|N5DKAA|281|270|258|16|5|ORD|SJU|2072|6|17|0||0|0|0|16|0|0
2008|11|21|5|828|830|1048|1107|9E|2966|85809E|140|157|117|-19|-2|BGR|DTW|750|12|11|0||0|NA|NA|NA|NA|NA
2008|6|3|2|1656|1700|1806|1808|DL|1615|N947DL|70|68|47|-2|-4|TLH|ATL|223|5|18|0||0|NA|NA|NA|NA|NA
2008|3|25|2|1239|1245|1347|1359|US|7|N625AW|68|74|49|-12|-6|ONT|PHX|325|8|11|0||0|NA|NA|NA|NA|NA
2008|5|11|7|1858|1905|2033|2018|CO|1480|N46625|95|73|63|15|-7|CLE|DCA|310|4|28|0||0|0|0|15|0|0
2008|9|11|4|1450|1457|1624|1629|AS|152|N771AS|94|92|76|-5|-7|OTZ|ANC|549|9|9|0||0|NA|NA|NA|NA|NA
2008|4|14|1|933|835|1123|1029|XE|2528|N13955|110|114|94|54|58|IAH|BNA|657|5|11|0||0|54|0|0|0|0
2008|6|20|5|607|600|845|803|UA|1200|N552UA|158|123|94|42|7|SFO|SEA|679|15|49|0||0|7|0|35|0|0
2008|2|28|4|1429|1435|1732|1741|NW|322|N320US|123|126|98|-9|-6|MEM|BWI|787|7|18|0||0|NA|NA|NA|NA|NA
2008|4|19|6|2143|2147|2350|2358|YV|2881|N17275|67|71|52|-8|-4|PHX|ELP|347|5|10|0||0|NA|NA|NA|NA|NA
2008|12|5|5|802|805|941|955|WN|2758|N645SW|99|110|88|-14|-3|JAX|BWI|663|2|9|0||0|NA|NA|NA|NA|NA
2008|12|19|5|1009|645|1444|1145|US|1520|N765US|155|180|134|179|204|DEN|CLT|1337|6|15|0||0|179|0|0|0|0
2008|1|26|6|853|843|1008|955|9E|5820|89429E|75|72|27|13|10|DTW|CMH|155|5|43|0||0|NA|NA|NA|NA|NA
2008|8|12|2|1317|1320|1619|1600|NW|425|N355NW|182|160|133|19|-3|MCO|DTW|957|9|40|0||0|0|0|19|0|0
2008|12|26|5|1725|1725|1845|1855|MQ|3540|N815MQ|80|90|66|-10|0|BTR|DFW|383|5|9|0||0|NA|NA|NA|NA|NA
2008|2|9|6|639|640|717|733|F9|615|N930FR|158|173|141|-16|-1|IND|DEN|977|9|8|0||0|NA|NA|NA|NA|NA
2008|12|3|3|631|640|705|720|UA|449|N468UA|94|100|71|-15|-9|ICT|DEN|419|6|17|0||0|NA|NA|NA|NA|NA
2008|8|12|2|1919|1915|2158|2157|XE|7795|N13908|159|162|134|1|4|SEA|LAX|954|13|12|0||0|NA|NA|NA|NA|NA
2008|5|11|7|941|933|1235|1230|US|1848|N453UW|114|117|94|5|8|ORD|CLT|599|3|17|0||0|NA|NA|NA|NA|NA
2008|5|3|6|724|725|1003|1010|WN|2436|N340LV|99|105|85|-7|-1|BNA|TPA|612|5|9|0||0|NA|NA|NA|NA|NA
2008|7|21|1|1628|1600|1848|1834|EV|4202|N833AS|140|154|115|14|28|ATL|HPN|780|4|21|0||0|NA|NA|NA|NA|NA
2008|10|13|1|1035|1045|1118|1145|MQ|4202|N695MQ|43|60|36|-27|-10|LSE|ORD|215|3|4|0||0|NA|NA|NA|NA|NA
2008|10|19|7|622|630|1506|1455|DL|88|N3758Y|344|325|295|11|-8|SEA|JFK|2421|16|33|0||0|NA|NA|NA|NA|NA
2008|10|24|5|1740|1750|1928|1935|XE|2294|N34111|108|105|81|-7|-10|BDL|CLE|475|7|20|0||0|NA|NA|NA|NA|NA
2008|4|19|6|2137|2155|2|30|B6|70|N561JB|145|155|127|-28|-18|PBI|JFK|1028|4|14|0||0|NA|NA|NA|NA|NA
2008|6|5|4|1032|945|1318|1212|XE|96|N13550|166|147|147|66|47|ONT|GEG|936|4|15|0||0|21|0|19|0|26
2008|4|4|5|1407|1401|1452|1445|OO|5828|N412SW|45|44|28|7|6|MKE|ORD|67|3|14|0||0|NA|NA|NA|NA|NA
2008|1|30|3|923|925|1054|1055|DL|1031|N832MH|91|90|60|-1|-2|ATL|MCO|403|5|26|0||0|NA|NA|NA|NA|NA
2008|4|29|2|918|925|1320|1320|AA|1065|N634AA|242|235|209|0|-7|BOS|SJU|1674|6|27|0||0|NA|NA|NA|NA|NA
2008|10|19|7|1457|1436|1622|1553|DL|1722|N924DL|85|77|55|29|21|ATL|SDF|321|6|24|0||0|0|0|8|0|21
2008|7|31|4|1453|1450|1600|1618|CO|687|N72405|127|148|112|-18|3|MCO|IAH|853|6|9|0||0|NA|NA|NA|NA|NA
2008|4|12|6|938|925|1510|1455|AA|2058|N614AA|272|270|242|15|13|DFW|SJU|2165|13|17|0||0|13|0|2|0|0
2008|5|8|4|1337|1305|1911|1850|AA|1828|N3BCAA|214|225|187|21|32|SEA|DFW|1660|13|14|0||0|5|0|0|0|16
2008|7|3|4|1129|1136|1231|1249|EV|4563|N855AS|122|133|103|-18|-7|ATL|ICT|781|4|15|0||0|NA|NA|NA|NA|NA
2008|1|6|7|1730|1735|2011|2016|NW|489|N551NW|161|161|139|-5|-5|TPA|DTW|983|7|15|0||0|NA|NA|NA|NA|NA
2008|11|10|1|1749|1750|2021|2025|WN|1328|N318SW|152|155|127|-4|-1|SAT|MDW|1036|18|7|0||0|NA|NA|NA|NA|NA
2008|2|21|4|1510|1444|1741|1638|FL|520|N926AT|151|114|118|63|26|MIA|ATL|595|11|22|0||0|0|0|37|0|26
2008|6|17|2|2131|2118|2308|2257|NW|1446|N329NB|97|99|77|11|13|DTW|ORF|529|3|17|0||0|NA|NA|NA|NA|NA
2008|1|20|7|1101|1025|1340|1315|CO|477|N14653|159|170|128|25|36|RSW|EWR|1068|17|14|0||0|4|0|0|0|21
2008|9|11|4|2130|2120|2233|2230|EV|4607|N708EV|123|130|103|3|10|ATL|OKC|761|3|17|0||0|NA|NA|NA|NA|NA
2008|12|1|1|2103|2105|2145|2147|OO|4848|N427SW|102|102|82|-2|-2|SLC|RDM|526|4|16|0||0|NA|NA|NA|NA|NA
2008|1|25|5|1249|1230|1509|1446|US|1428|N737US|80|76|53|23|19|SAN|PHX|304|12|15|0||0|9|0|4|0|10
2008|2|27|3|1429|1435|1831|1844|AA|1158|N297AA|182|189|152|-13|-6|SLC|ORD|1249|12|18|0||0|NA|NA|NA|NA|NA
2008|9|17|3|1958|1955|2115|2129|UA|1503|N493UA|77|94|63|-14|3|LAS|SFO|414|4|10|0||0|NA|NA|NA|NA|NA
2008|5|15|4|1354|1357|1533|1533|NW|1406|N755NW|99|96|63|0|-3|DTW|IAD|383|9|27|0||0|NA|NA|NA|NA|NA
2008|7|20|7|1325|1310|1601|1601|CO|218|N14106|156|171|135|0|15|EWR|TPA|998|5|16|0||0|NA|NA|NA|NA|NA
2008|3|20|4|1450|1455|1544|1600|MQ|4025|N621AE|54|65|41|-16|-5|LSE|ORD|215|6|7|0||0|NA|NA|NA|NA|NA
2008|5|15|4|2015|1930|2330|2310|MQ|3645|N509AE|135|160|116|20|45|DFW|PIT|1068|6|13|0||0|4|0|0|0|16
2008|3|10|1|1331|1330|1411|1412|OO|5764|N393SW|40|42|28|-1|1|PDX|RDM|116|4|8|0||0|NA|NA|NA|NA|NA
2008|6|26|4|1505|1455|1605|1600|WN|102|N690SW|60|65|48|5|10|PHX|SAN|304|5|7|0||0|NA|NA|NA|NA|NA
2008|3|23|7|2045|2040|2234|2245|MQ|4832|N709GB|109|125|83|-11|5|LGA|DTW|501|10|16|0||0|NA|NA|NA|NA|NA
2008|5|11|7|1325|1325|1438|1436|YV|7073|N436YV|73|71|54|2|0|RKS|DEN|260|7|12|0||0|NA|NA|NA|NA|NA
2008|3|19|3|1211|1206|1321|1320|CO|522|N33637|70|74|55|1|5|MSY|IAH|305|6|9|0||0|NA|NA|NA|NA|NA
2008|10|29|3|1448|1450|1612|1625|AA|1327|N449AA|84|95|63|-13|-2|MEM|DFW|432|9|12|0||0|NA|NA|NA|NA|NA
2008|9|9|2|2021|2015|2139|2125|WN|52|N416WN|78|70|51|14|6|DAL|AMA|324|4|23|0||0|NA|NA|NA|NA|NA
2008|11|9|7|1829|1815|2202|2151|OO|4477|N810SK|153|156|110|11|14|MSP|ATL|906|32|11|0||0|NA|NA|NA|NA|NA
2008|4|6|7|1613|1535|1753|1715|AA|2006|N566AA|100|100|80|38|38|DFW|OMA|583|4|16|0||0|38|0|0|0|0
2008|5|28|3|610|616|825|834|OO|5992|N955SW|75|78|48|-9|-6|ORD|SDF|286|4|23|0||0|NA|NA|NA|NA|NA
2008|4|22|2|1354|1400|1549|1600|F9|727|N201FR|235|240|213|-11|-6|DCA|DEN|1476|9|13|0||0|NA|NA|NA|NA|NA
2008|10|24|5|755|755|910|919|US|1889|N959UW|75|84|58|-9|0|CLT|BWI|361|3|14|0||0|NA|NA|NA|NA|NA
2008|12|18|4|1709|1610|2118|2026|AS|853|N558AS|369|376|330|52|59|SEA|LIH|2701|3|36|0||0|0|6|0|0|46
2008|2|12|2|803|800|930|940|WN|3429|N646SW|207|220|178|-10|3|MCI|SAN|1333|2|27|0||0|NA|NA|NA|NA|NA
2008|8|20|3|1150|1155|1431|1440|AA|1272|N464AA|101|105|83|-9|-5|ABQ|DFW|569|11|7|0||0|NA|NA|NA|NA|NA
2008|4|30|3|721|720|1103|1045|UA|1178|N826UA|162|145|123|18|1|SMF|DEN|910|25|14|0||0|0|0|18|0|0
2008|12|18|4|2306|1955|153|2250|WN|965|N519SW|107|115|97|183|191|ABQ|HOU|759|5|5|0||0|16|0|0|0|167
2008|11|14|5|1929|1915|2043|2020|AA|1278|N478AA|74|65|42|23|14|AUS|DFW|190|15|17|0||0|0|0|9|0|14
2008|2|7|4|1716|1706|1740|1728|NW|1630|N366NB|84|82|46|12|10|DTW|GRB|288|4|34|0||0|NA|NA|NA|NA|NA
2008|9|26|5|907|910|1026|1032|NW|1231|N326NB|79|82|60|-6|-3|MKE|MSP|297|10|9|0||0|NA|NA|NA|NA|NA
2008|9|25|4|1128|1130|1323|1325|US|938|N167US|115|115|83|-2|-2|CLT|LGA|544|4|28|0||0|NA|NA|NA|NA|NA
2008|12|3|3|1532|1530|1535|1540|WN|416|N635SW|63|70|48|-5|2|CMH|MDW|284|5|10|0||0|NA|NA|NA|NA|NA
2008|3|13|4|633|630|1213|1212|NW|182|N367NW|220|222|189|1|3|SAN|MSP|1532|4|27|0||0|NA|NA|NA|NA|NA
2008|12|18|4|926|605|1055|738|XE|2448|N14993|89|93|70|197|201|LIT|IAH|374|6|13|0||0|0|197|0|0|0
2008|11|10|1|1638|1630|1752|1750|WN|2849|N503SW|74|80|60|2|8|ELP|PHX|347|5|9|0||0|NA|NA|NA|NA|NA
2008|12|11|4|1021|1025|1133|1145|WN|2529|N454WN|132|140|110|-12|-4|SLC|SEA|689|12|10|0||0|NA|NA|NA|NA|NA
2008|12|2|2|1132|1115|1144|1134|US|1077|N183UW|72|79|53|10|17|PHX|SAN|304|5|14|0||0|NA|NA|NA|NA|NA
2008|3|28|5|1836|1830|2112|2110|WN|2187|N790SW|96|100|83|2|6|BNA|TPA|612|3|10|0||0|NA|NA|NA|NA|NA
2008|5|27|2|1743|1735|1814|1810|YV|1017|N77302|31|35|20|4|8|HNL|OGG|100|2|9|0||0|NA|NA|NA|NA|NA
2008|6|29|7|1917|1720|2310|2107|CO|1186|N17663|173|167|118|123|117|ORD|EWR|719|11|44|0||0|0|0|16|0|107
2008|3|6|4|1458|1500|1610|1620|WN|1253|N693SW|72|80|62|-10|-2|SAN|SJC|417|3|7|0||0|NA|NA|NA|NA|NA
2008|1|20|7|849|850|1209|1207|CO|1011|N14336|260|257|225|2|-1|EWR|IAH|1400|10|25|0||0|NA|NA|NA|NA|NA
2008|7|7|1|2242|2150|21|2310|AA|1411|N483AA|99|80|71|71|52|ORD|MSP|334|5|23|0||0|39|0|19|0|13
2008|4|18|5|1623|1625|1725|1722|MQ|3333|N236AE|62|57|30|3|-2|DFW|SPS|113|7|25|0||0|NA|NA|NA|NA|NA
2008|2|16|6|1210|1145|1326|1310|MQ|3162|N853AE|76|85|64|16|25|SNA|SFO|372|4|8|0||0|6|0|0|0|10
2008|8|4|1|1039|1030|1302|1250|FL|582|N979AT|143|140|111|12|9|ATL|EWR|745|11|21|0||0|NA|NA|NA|NA|NA
2008|2|10|7|1105|1112|1423|1445|UA|876|N433UA|138|153|122|-22|-7|SEA|DEN|1024|5|11|0||0|NA|NA|NA|NA|NA
2008|9|28|7|1426|1352|1548|1524|XE|2852|N11539|82|92|46|24|34|SYR|EWR|194|11|25|0||0|0|0|24|0|0
2008|1|29|2|623|625|832|845|WN|3573|N330SW|129|140|112|-13|-2|CMH|TPA|829|3|14|0||0|NA|NA|NA|NA|NA
2008|6|25|3|1742|1730|1856|1850|WN|414|N473WN|74|80|64|6|12|MCI|MDW|405|3|7|0||0|NA|NA|NA|NA|NA
2008|8|11|1|555|605|932|922|XE|2081|N16112|157|137|133|10|-10|COS|IAH|809|11|13|0||0|NA|NA|NA|NA|NA
2008|5|16|5|616|620|729|805|WN|1847|N487WN|193|225|183|-36|-4|MDW|LAS|1521|3|7|0||0|NA|NA|NA|NA|NA
2008|2|3|7|724|730|1015|1012|CO|347|N14645|171|162|149|3|-6|ORD|IAH|925|10|12|0||0|NA|NA|NA|NA|NA
2008|9|6|6|1112|1111|1636|1650|UA|1456|N492UA|204|219|183|-14|1|LAS|ORD|1515|7|14|0||0|NA|NA|NA|NA|NA
2008|9|19|5|1500|1500|1754|1748|AS|482|N794AS|174|168|144|6|0|SEA|SAN|1050|4|26|0||0|NA|NA|NA|NA|NA
2008|11|25|2|1228|1210|1240|1240|WN|2840|N665WN|72|90|60|0|18|PHX|LAX|370|5|7|0||0|NA|NA|NA|NA|NA
2008|10|4|6|1200|1210|1331|1350|9E|4790|87519E|91|100|69|-19|-10|IND|DCA|499|6|16|0||0|NA|NA|NA|NA|NA
2008|10|21|2|1546|1445|1648|1555|NW|865|N8928E|62|70|48|53|61|MSP|GFK|284|3|11|0||0|53|0|0|0|0
2008|11|3|1|1311|1314|1459|1529|NW|717|N375NC|168|195|154|-30|-3|BOS|MSP|1124|4|10|0||0|NA|NA|NA|NA|NA
2008|11|24|1|552|600|911|921|UA|1192|N667UA|139|141|113|-10|-8|LAX|DEN|862|16|10|0||0|NA|NA|NA|NA|NA
2008|6|12|4|835|825|1001|955|MQ|3366|N696AE|86|90|77|6|10|DAL|MCI|461|2|7|0||0|NA|NA|NA|NA|NA
2008|9|2|2|1318|1320|1529|1524|US|1582|N459UW|131|124|85|5|-2|CLT|EWR|529|7|39|0||0|NA|NA|NA|NA|NA
2008|5|9|5|2111|2110|2248|2237|UA|815|N462UA|157|147|122|11|1|DEN|LAX|862|16|19|0||0|NA|NA|NA|NA|NA
2008|4|27|7|2101|2055|2328|2325|WN|371|N918WN|87|90|73|3|6|PHX|SLC|507|4|10|0||0|NA|NA|NA|NA|NA
2008|9|14|7|945|950|1043|1055|9E|5938|88399E|58|65|39|-12|-5|MEM|JAN|189|3|16|0||0|NA|NA|NA|NA|NA
2008|12|10|3|1107|1111|1327|1327|OO|6760|N955SW|80|76|58|0|-4|ORD|SDF|286|4|18|0||0|NA|NA|NA|NA|NA
2008|10|17|5|711|715|935|945|WN|63|N334SW|84|90|75|-10|-4|ELP|AUS|528|4|5|0||0|NA|NA|NA|NA|NA
2008|12|1|1|1633|1630|1712|1716|9E|5841|91539E|99|106|82|-4|3|CVG|MCI|539|6|11|0||0|NA|NA|NA|NA|NA
2008|10|14|2|1854|1855|2104|2105|WN|884|N411WN|130|130|111|-1|-1|MCO|BWI|787|5|14|0||0|NA|NA|NA|NA|NA
2008|9|26|5|900|840|956|941|EV|4588|N867AS|116|121|90|15|20|ATL|TUL|674|2|24|0||0|15|0|0|0|0
2008|1|4|5|916|920|1141|1135|CO|1407|N18223|265|255|243|6|-4|IAH|SJC|1608|7|15|0||0|NA|NA|NA|NA|NA
2008|4|6|7|1625|1625|1728|1730|9E|5669|80219E|63|65|41|-2|0|MSP|GRB|252|6|16|0||0|NA|NA|NA|NA|NA
2008|7|11|5|1420|1400|1739|1732|NW|1480|N340NB|139|152|121|7|20|MSO|MSP|1013|7|11|0||0|NA|NA|NA|NA|NA
2008|5|20|2|725|730|735|757|EV|4568|N972EV|70|87|42|-22|-5|MCO|PNS|380|1|27|0||0|NA|NA|NA|NA|NA
2008|9|2|2|1125|1131|1231|1238|OO|5958|N965SW|66|67|45|-7|-6|DEN|DRO|251|6|15|0||0|NA|NA|NA|NA|NA
2008|5|30|5|941|940|1216|1230|WN|3418|N410WN|95|110|78|-14|1|LAS|DEN|629|5|12|0||0|NA|NA|NA|NA|NA
2008|6|16|1|1401|1300|1622|1540|AA|869|N052AA|141|160|123|42|61|MIA|SJU|1045|5|13|0||0|1|0|0|0|41
2008|5|22|4|918|925|1130|1139|EV|4282|N843AS|72|74|54|-9|-7|JAN|ATL|341|11|7|0||0|NA|NA|NA|NA|NA
2008|5|24|6|1358|1340|1620|1609|AS|621|N609AS|142|149|110|11|18|LAS|PDX|762|4|28|0||0|NA|NA|NA|NA|NA
2008|12|2|2|2243|2250|2333|2350|AA|1831|N3AKAA|50|60|34|-17|-7|MIA|TPA|204|4|12|0||0|NA|NA|NA|NA|NA
2008|8|28|4|827|830|936|931|XE|145|N12563|69|61|46|5|-3|FAT|LGB|222|4|19|0||0|NA|NA|NA|NA|NA
2008|10|20|1|1146|1150|1402|1415|MQ|4261|N652MQ|76|85|59|-13|-4|ORD|PIT|412|5|12|0||0|NA|NA|NA|NA|NA
2008|5|10|6|716|710|1139|1140|CO|1569|N37409|143|150|123|-1|6|PHX|IAH|1009|10|10|0||0|NA|NA|NA|NA|NA
2008|11|9|7|1438|1437|1511|1515|OO|2621|N407SW|33|38|20|-4|1|MSN|MKE|74|4|9|0||0|NA|NA|NA|NA|NA
2008|7|30|3|2150|2110|2318|2236|OH|5685|N784CA|88|86|65|42|40|DCA|LEX|414|9|14|0||0|0|0|2|0|40
2008|8|23|6|2308|2310|7|10|FL|326|N961AT|59|60|37|-3|-2|ATL|CLT|227|8|14|0||0|NA|NA|NA|NA|NA
2008|1|17|4|1210|1203|1317|1315|US|137|N836AW|67|72|39|2|7|LAS|SNA|226|7|21|0||0|NA|NA|NA|NA|NA
2008|10|28|2|1235|1240|1704|1710|WN|261|N638SW|149|150|125|-6|-5|LAS|OKC|987|3|21|0||0|NA|NA|NA|NA|NA
2008|11|19|3|1750|1755|2057|2110|AA|678|N3ASAA|127|135|107|-13|-5|LAX|DEN|862|6|14|0||0|NA|NA|NA|NA|NA
2008|9|20|6|602|605|910|855|FL|655|N991AT|128|110|91|15|-3|MLI|ATL|633|9|28|0||0|0|0|15|0|0
2008|1|12|6|949|925|1349|1340|AA|710|N3BAAA|180|195|156|9|24|DFW|LGA|1389|3|21|0||0|NA|NA|NA|NA|NA
2008|4|20|7|855|800|1217|1105|YV|7147|N515MJ|142|125|106|72|55|ORD|CHS|760|18|18|0||0|72|0|0|0|0
2008|1|29|2|2009|1910|2303|2216|UA|356|N813UA|114|126|98|47|59|DEN|SAT|794|4|12|0||0|0|0|0|0|47
2008|4|10|4|633|630|814|811|CO|506|N27724|101|101|81|3|3|CMH|EWR|462|8|12|0||0|NA|NA|NA|NA|NA
2008|7|10|4|1312|1315|1516|1535|AA|1573|N4WXAA|184|200|168|-19|-3|PHL|DFW|1302|5|11|0||0|NA|NA|NA|NA|NA
2008|11|2|7|1815|1816|1911|1909|YV|2603|N935LR|56|53|30|2|-1|GSO|CLT|83|6|20|0||0|NA|NA|NA|NA|NA
2008|9|1|1|858|905|1015|1019|XE|7762|N12569|77|74|50|-4|-7|LAX|SJC|308|5|22|0||0|NA|NA|NA|NA|NA
2008|4|15|2|645|650|845|850|MQ|3444|N617AE|120|120|92|-5|-5|PIA|DFW|673|21|7|0||0|NA|NA|NA|NA|NA
2008|6|7|6|1157|1200|1426|1436|US|1647|N404US|149|156|127|-10|-3|PHL|PBI|951|4|18|0||0|NA|NA|NA|NA|NA
2008|5|6|2|2040|2040|2156|2205|WN|1342|N723SW|76|85|65|-9|0|OAK|SAN|446|4|7|0||0|NA|NA|NA|NA|NA
2008|7|30|3|1739|1738|1833|1832|AS|67|N783AS|54|54|36|1|1|KTN|SIT|183|3|15|0||0|NA|NA|NA|NA|NA
2008|7|23|3|2143|2145|2344|2350|CO|752|N10323|181|185|162|-6|-2|IAH|SLC|1195|4|15|0||0|NA|NA|NA|NA|NA
2008|5|10|6|1825|1825|1929|1923|MQ|3301|N211NE|64|58|40|6|0|DFW|ABI|158|5|19|0||0|NA|NA|NA|NA|NA
2008|10|1|3|839|835|1054|1110|AA|1199|N547AA|135|155|122|-16|4|ORD|AUS|978|4|9|0||0|NA|NA|NA|NA|NA
2008|10|4|6|1510|1458|1610|1602|OO|4029|N809SK|120|124|90|8|12|SLC|SFO|599|4|26|0||0|NA|NA|NA|NA|NA
2008|7|8|2|110|2230|840|545|FL|53|N267AT|270|255|242|175|160|LAX|ATL|1946|10|18|0||0|0|0|15|0|160
2008|10|22|3|1002|1005|1344|1404|CO|617|N79279|162|179|137|-20|-3|MSY|EWR|1167|6|19|0||0|NA|NA|NA|NA|NA
2008|1|18|5|NA|1327|NA|1333|OO|5837|N983SW|NA|66|NA|NA|NA|GRR|ORD|137|NA|NA|1|A|0|NA|NA|NA|NA|NA
2008|5|22|4|1550|1515|1815|1740|WN|2382|N735SA|85|85|65|35|35|BNA|RDU|443|4|16|0||0|3|0|0|0|32
2008|6|13|5|905|910|1203|1120|NW|327|N525US|178|130|100|43|-5|BOS|DTW|632|8|70|0||0|0|0|43|0|0
2008|8|10|7|1826|1830|2010|2005|XE|3107|N14972|104|95|88|5|-4|RDU|CLE|416|6|10|0||0|NA|NA|NA|NA|NA
2008|9|3|3|855|905|1016|1025|OO|3602|N586SW|81|80|67|-9|-10|SGU|SLC|269|5|9|0||0|NA|NA|NA|NA|NA
2008|5|29|4|937|925|1200|1130|OH|5572|N931CA|143|125|97|30|12|CLT|LGA|544|14|32|0||0|0|12|18|0|0
2008|6|19|4|1435|1440|1539|1550|9E|5708|89829E|64|70|45|-11|-5|MEM|EVV|247|7|12|0||0|NA|NA|NA|NA|NA
2008|11|30|7|NA|1538|NA|1929|OH|6800||NA|171|NA|NA|NA|MSP|JFK|1028|NA|NA|1|B|0|NA|NA|NA|NA|NA
2008|2|23|6|1210|930|1354|1105|UA|930|N346UA|104|95|84|169|160|SAN|SFO|447|9|11|0||0|0|0|169|0|0
2008|8|15|5|822|825|1529|1545|DL|1768|N707TW|247|260|219|-16|-3|LAX|CVG|1900|14|14|0||0|NA|NA|NA|NA|NA
2008|8|17|7|2328|2255|151|134|AS|125|N303AS|203|219|182|17|33|SEA|FAI|1533|4|17|0||0|17|0|0|0|0
2008|6|3|2|642|645|702|700|WN|2291|N442WN|140|135|127|2|-3|OKC|PHX|833|5|8|0||0|NA|NA|NA|NA|NA
2008|11|11|2|1512|1515|1943|2016|B6|703|N580JB|211|241|190|-33|-3|JFK|SJU|1597|6|15|0||0|NA|NA|NA|NA|NA
2008|1|10|4|910|915|1111|1122|UA|1556|N440UA|121|127|106|-11|-5|MCO|IAD|758|4|11|0||0|NA|NA|NA|NA|NA
2008|8|28|4|1300|1300|1539|1550|WN|1090|N776WN|99|110|89|-11|0|ELP|HOU|677|5|5|0||0|NA|NA|NA|NA|NA
2008|3|28|5|834|840|933|939|AS|182|N618AS|59|59|46|-6|-6|FAI|ANC|261|3|10|0||0|NA|NA|NA|NA|NA
2008|12|21|7|1715|1635|1934|1915|AA|557|N572AA|259|280|242|19|40|ORD|LAX|1745|5|12|0||0|14|5|0|0|0
2008|10|20|1|546|600|632|639|AS|73|N617AS|46|39|25|-7|-14|SIT|JNU|95|5|16|0||0|NA|NA|NA|NA|NA
2008|9|11|4|1744|1745|2005|1941|UA|1597|N422UA|261|236|220|24|-1|ORD|LAS|1515|6|35|0||0|0|0|24|0|0
2008|9|19|5|603|607|646|653|OO|5484|N234SW|43|46|28|-7|-4|PSP|LAX|110|5|10|0||0|NA|NA|NA|NA|NA
2008|7|15|2|1116|1105|1204|1200|WN|1327|N705SW|108|115|93|4|11|BWI|MDW|611|4|11|0||0|NA|NA|NA|NA|NA
2008|9|25|4|556|601|717|721|UA|1152|N376UA|81|80|56|-4|-5|LAX|SFO|337|8|17|0||0|NA|NA|NA|NA|NA
2008|2|23|6|1824|1828|2051|2040|FL|528|N915AT|87|72|62|11|-4|MEM|ATL|332|12|13|0||0|NA|NA|NA|NA|NA
2008|1|23|3|1501|1502|1640|1650|UA|168|N305UA|99|108|84|-10|-1|BOI|DEN|649|7|8|0||0|NA|NA|NA|NA|NA
2008|8|22|5|618|620|754|757|CO|1471|N14609|96|97|69|-3|-2|TUL|IAH|429|9|18|0||0|NA|NA|NA|NA|NA
2008|2|3|7|2034|1950|2258|2110|AA|1769|N519AA|204|140|128|108|44|PHL|ORD|678|37|39|0||0|0|0|64|0|44
2008|8|23|6|1303|1229|1524|1440|FL|925|N950AT|141|131|126|44|34|CAK|MCO|860|6|9|0||0|34|0|10|0|0
2008|5|4|7|2102|2105|2200|2205|WN|533|N914WN|58|60|43|-5|-3|PDX|GEG|279|3|12|0||0|NA|NA|NA|NA|NA
2008|2|22|5|639|635|925|920|WN|3308|N362SW|106|105|92|5|4|BNA|TPA|612|4|10|0||0|NA|NA|NA|NA|NA
2008|12|1|1|841|825|1028|1005|XE|2120|N12957|107|100|70|23|16|CLE|PHL|363|8|29|0||0|16|0|7|0|0
2008|8|22|5|937|940|1220|1215|AA|1067|N214AA|163|155|141|5|-3|ORD|IAH|925|6|16|0||0|NA|NA|NA|NA|NA
2008|11|24|1|1755|1759|2134|2139|B6|359|N588JB|399|400|342|-5|-4|JFK|BUR|2465|3|54|0||0|NA|NA|NA|NA|NA
2008|4|18|5|1052|1050|1308|1315|WN|710|N776WN|76|85|58|-7|2|LAS|SLC|368|5|13|0||0|NA|NA|NA|NA|NA
2008|1|27|7|1334|1340|1603|1550|AA|862|N491AA|209|190|187|13|-6|PBI|ORD|1144|7|15|0||0|NA|NA|NA|NA|NA
2008|7|20|7|1825|1830|2128|2114|AS|516|N593AS|183|164|147|14|-5|SEA|SNA|978|7|29|0||0|NA|NA|NA|NA|NA
2008|11|19|3|2249|2255|2350|2|XE|3123|N21144|61|67|42|-12|-6|IAH|MSY|305|4|15|0||0|NA|NA|NA|NA|NA
